id,nom_carre.x,nom_carre_fnat.x,commune.x,site.x,etude.x,insee.x,departement.x,altitude.x,area.x,perimeter.x,alea.x,SpHO31S,SpHO32S,SpHO36S,SpHO11S,SpHO12S,SpHO34S,SpHO42S,SpHO211S,SpHO51S,SpHO43S,SpHO222S,SpHO41S,SpHO221S,SpHO45S,SpHO46S,SpHO21S,SpHO22S,SpHO1S,SpHO2S,SpHO3S,SpHO4S,SpHO5S,SpHO11M,SpHO12M,SpHO31M,SpHO32M,SpHO34M,SpHO36M,SpHO42M,SpHO211M,SpHO222M,SpHO43M,SpHO45M,SpHO46M,SpHO51M,SpHO221M,SpHO41M,SpHO44M,SpHO0M,SpHO21M,SpHO22M,SpHO1M,SpHO2M,SpHO3M,SpHO4M,SpHO5M,SpHC111M,SpHC112M,SpHC121M,SpHC122M,SpHC123M,SpHC124M,SpHC131M,SpHC133M,SpHC141M,SpHC142M,SpHC211M,SpHC213M,SpHC221M,SpHC222M,SpHC223M,SpHC231M,SpHC242M,SpHC243M,SpHC311M,SpHC312M,SpHC313M,SpHC321M,SpHC322M,SpHC323M,SpHC324M,SpHC331M,SpHC332M,SpHC333M,SpHC411M,SpHC421M,SpHC423M,SpHC511M,SpHC512M,SpHC521M,SpHC111L,SpHC112L,SpHC121L,SpHC122L,SpHC123L,SpHC124L,SpHC131L,SpHC132L,SpHC133L,SpHC141L,SpHC142L,SpHC211L,SpHC213L,SpHC221L,SpHC222L,SpHC223L,SpHC231L,SpHC241L,SpHC242L,SpHC243L,SpHC311L,SpHC312L,SpHC313L,SpHC321L,SpHC322L,SpHC323L,SpHC324L,SpHC331L,SpHC332L,SpHC333L,SpHC411L,SpHC412L,SpHC421L,SpHC422L,SpHC423L,SpHC511L,SpHC512L,SpHC521L,SpHC522L,SpHC523L,SpAltiS,SpAltiM,SpAltiL,SpBioc01,SpBioc02,SpBioc03,SpBioc04,SpBioc05,SpBioc06,SpBioc07,SpBioc08,SpBioc09,SpBioc10,SpBioc11,SpBioc12,SpBioc13,SpBioc14,SpBioc15,SpBioc16,SpBioc17,SpBioc18,SpBioc19,SpALAN_M,SpALAN_L,Group.1.x,Group.2.x,nom_carre.y,nom_carre_fnat.y,commune.y,site.y,etude.y,insee.y,departement.y,altitude.y,area.y,perimeter.y,alea.y,SpWS_S,SpWS_M,SpWS_L,SpWC_S,SpWC_M,SpWC_L,Group.1.y,Group.2.y,Group.1,Group.2
413,Carré EPS N°490953,Carré EPS N°0953,"","",STOC_EPS,0,49,14,4000000,8000,0.746882365,0,0,0,0.518518518518519,0.037037037037037,0,0.0987654320987654,0.345679012345679,0,0,0,0,0,0,0,0.345679012345679,0,0.555555555555556,0.345679012345679,0,0.0987654320987654,0,0.426079205399211,0.232267923086718,0.048261810772953,0.000127339870113332,0,0.00152807844135999,0.0184642811664332,0.267413727237998,0.000891379090793327,0.00496625493441997,0,0,0,0,0,0,0,0.267413727237998,0.000891379090793327,0.658347128485929,0.268305106328792,0.0499172290844263,0.0234305361008532,0,0,0,0,0,0,0,0,0,0,0,0.761615139960423,0,0,0,0,0.121679160098595,0.100337343032898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681499772942675,0,0,0,0,0,0,0,0,0,0.323572031654288,0,0.0213951935687267,0.0203528334543915,0,0.321986838983688,0,0.121564543653619,0.0280355104585396,0.025700869490416,0,0,0,0,0,0.000801848544546277,0.0105732336032947,0,0,0,0,0,0,0,0.0414987623772965,0,0,0,0,37.0999984741211,36.6257142339434,39.8271256995822,11.9404168004791,8.94650016725063,39.232151824976,518.815569204743,22.7210006713867,-0.0830000042915344,22.8040006756783,6.59966654578845,18.4941670099894,18.4941670099894,5.87383328874906,745,81,42,22.1460674192126,237,131,131,224,0.212784051895142,0.525163865155767,-1.064523565,47.34545112,Carré EPS N°490953,Carré EPS N°0953,"","",STOC_EPS,0,49,14,4000000,8000,0.746882365,0,0,0.052285280698668,0,1013.83784340293,45024.9623204804,393261.726721678,6701798.5103192,393261.726721678,6701798.5103192
414,CARRE N°391100,"",Saint-Claude,Maison Neuve,STOC_EPS,39478,39,1097,4000000,8000,0.65442009,0.298701298701299,0.233766233766234,0,0,0,0.467532467532468,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.104102956167176,0.56855249745158,0.247579001019368,0,0.000254841997961264,0.0783639143730887,0,0,0.00114678899082569,0,0,0,0,0,0,0.0783639143730887,0,0,0.0783639143730887,0.920234454638124,0.00140163098878695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310304994486771,0,0,0.276570674653142,0.396755973934616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149077994289655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259428219277262,0,0.00772488881233666,0.0225855892554724,0.176131923072886,0.445045358011033,0.0257011241591758,0.0321067410665143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219.75,1159.69249354771,1051.05123189414,7.15662506098549,8.21708343674739,33.6793310730866,605.920210247398,18.992000579834,-5.4060001373291,24.3980007171631,3.77366673449675,14.473666826884,14.7340003649394,0.0190000136693319,1360,130,97,10.1475089222267,378,313,318,362,0.142298147082329,0.212025582480521,5.942735437,46.42068563,CARRE N°391100,"",Saint-Claude,Maison Neuve,STOC_EPS,39478,39,1097,4000000,8000,0.65442009,0,0,0.000499452275645205,0,0,25495.7640371762,925953.600894403,6595402.60411796,925953.600894403,6595402.60411796
415,Carré EPS N°221486,Carré EPS N°1486,"","",STOC_EPS,0,22,163,4000000,8000,0.165703772,0.936708860759494,0,0,0,0.0632911392405063,0,0,0,0,0,0,0,0,0,0,0,0,0.0632911392405063,0,0.936708860759494,0,0,0.268329938900204,0.0496435845213849,0.240707739307536,0.0687372708757637,0,0.00152749490835031,0.0294042769857434,0.341140529531568,0.000254582484725051,0.000254582484725051,0,0,0,0,0,0,0,0.341140529531568,0.000254582484725051,0.317973523421589,0.341395112016293,0.31097250509165,0.0296588594704684,0,0,0,0,0,0,0,0,0,0,0,0.485816291193874,0,0,0,0,0.0154877534228605,0,0.144438415804233,0.337889182662249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238061665669022,0.000750484903579198,0,0,0,0,0,0,0,0,0.464899135315512,0,0,0,0,0.130687302327563,0,0.101356360418839,0.0761075479670038,0.142527358083626,0.0428608273732531,0.000636460127528521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.899993896484,153.992857033866,187.114015458409,11.108208378156,7.06424991289775,37.7545280628086,440.02123099386,20.2770004272461,1.56599998474121,18.7110004425049,6.97283347447713,16.5885000228882,16.717166741689,6.0630001227061,909,108,48,27.1385641720023,310,151,170,283,0.280558884143829,0.322640539754344,-2.446125275,48.26959042,Carré EPS N°221486,Carré EPS N°1486,"","",STOC_EPS,0,22,163,4000000,8000,0.165703772,0,0,0.000517629616352774,97.1491453949973,1713.66407780872,44677.409406531,296216.90841633,6810514.01141844,296216.90841633,6810514.01141844
416,CARRE N°511243,Carré EPS N°1243,Francheville,le Mont Faverger,STOC_EPS,51259,51,154,4000000,8000,0.421111616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0204860669296348,0.809772235653391,0.0827077236289604,0.060949230181957,0.000381727955210587,0,0.0160325741188446,0.00928871357679094,0,0.000381727955210587,0,0,0,0,0,0,0,0.00928871357679094,0,0.830258302583026,0.00928871357679094,0.144038681766128,0.0164143020740552,0,0,0,0,0,0,0,0,0,0,0,0.808699312646389,0,0,0,0,0,0,0,0.17493233043575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281826067915417,0.0033101711330719,0,0,0,0.00773772443264179,0,0,0,0,0.883505220669372,0,0,0,0,0.00648452468433161,0,0,0.0104798224716972,0.03048179799029,0.00806475993016291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372593612726351,0.00165907885298968,0,0,0,152.600006103516,155.610791103445,129.27393013411,10.3977916191022,8.92808327078819,35.9916291634276,587.833061823594,22.2269992828369,-2.5789999961853,24.8059992790222,17.8475000063578,6.33616665999095,17.8475000063578,3.48266673088074,685,68,46,11.9157969280746,189,144,189,164,0.302057981491089,0.769751197648393,4.531466551,48.86788933,CARRE N°511243,Carré EPS N°1243,Francheville,le Mont Faverger,STOC_EPS,51259,51,154,4000000,8000,0.421111616,0,0,0.00406875338796041,0,0,29444.8620201446,812338.042529355,6864185.03712812,812338.042529355,6864185.03712812
417,Carré EPS N°760401,Carré EPS N°0401,"","",STOC_EPS,0,76,125,4000000,8000,0.593386234,0,0,0,0,0.448717948717949,0,0,0.551282051282051,0,0,0,0,0,0,0,0.551282051282051,0,0.448717948717949,0.551282051282051,0,0,0,0.056199821587868,0.293487957181088,0.12221231043711,0.00203899579457117,0,0.00127437237160698,0.143621766280107,0.3722441697464,0,0.00892060660124889,0,0,0,0,0,0,0,0.3722441697464,0,0.349687778768956,0.3722441697464,0.125525678603288,0.152542372881356,0,0,0.230838836477576,0,0,0,0,0,0,0,0,0.632136362907765,0,0,0,0,0,0,0,0.120656443689762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433956826602958,0,0,0,0,0,0,0,0,0,0.407468195405698,0,0,0.00603166287552678,0,0.214590558864703,0,0.0220207893557638,0,0.263564682488395,0.00654496814662391,0.00453394907294295,0,0,0,0.0122855805557293,0,0,0,0,0,0,0,0,0,0.0031955736579933,0,0,0,153.600006103516,149.718880820108,120.857432200045,10.3322916689018,6.66975008199612,33.2026596976191,495.434378740798,20.1989994049072,0.111000001430511,20.0879994034767,7.82516666253408,16.4075001080831,16.4726667404175,4.46999997397264,770,84,51,18.8262838780047,243,160,173,212,1.01143622398376,0.460919865500675,1.159114595,49.78072609,Carré EPS N°760401,Carré EPS N°0401,"","",STOC_EPS,0,76,125,4000000,8000,0.593386234,0,0,0.00446630782460458,0,0,32443.8958036402,567336.118090746,6966192.43879263,567336.118090746,6966192.43879263
418,Carré EPS N°350977,Carré EPS N°0977,"","",STOC_EPS,0,35,113,4000000,8000,0.045692892,0,0.0253164556962025,0,0,0,0,0.974683544303798,0,0,0,0,0,0,0,0,0,0,0,0,0.0253164556962025,0.974683544303798,0,0.0216395112016293,0.00381873727087576,0.0054735234215886,0.00470977596741344,0,0.000509164969450102,0.797097759674134,0.0361507128309572,0,0.126400203665988,0,0.00165478615071283,0.000254582484725051,0,0.00229124236252546,0,0,0.0361507128309572,0,0.0254582484725051,0.0361507128309572,0.0106924643584521,0.92744399185336,0.000254582484725051,0,0.683659861360711,0.165159768089976,0,0,0,0,0,0,0.134812013633347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362902983799191,0.0443511694379608,0.0630654683618915,0,0,0,0,0,0,0,0.0255476247393465,0.508649309953745,0,0,0,0,0.206878448738586,0,0.0948465837475772,0.0138843537559114,0.00438962647163137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183900280393553,0,0,0,123.900001525879,121.698581506175,96.692703483986,11.5195833990971,8.15916678309441,38.0842351878804,495.688987031731,21.9190006256104,0.495000004768372,21.424000620842,6.59200010697047,17.7089999516805,17.7108332316081,5.75266685088476,759,88,42,19.933285284117,236,145,156,212,22.5724105834961,2.95332003428656,-1.194984362,48.11578561,Carré EPS N°350977,Carré EPS N°0977,"","",STOC_EPS,0,35,113,4000000,8000,0.045692892,0,0,0.0178383261295551,0,0,40121.2210412044,387970.185023506,6787780.9591189,387970.185023506,6787780.9591189
419,CARRE N°930019,Carré EPS N°0019,Blanc-Mesnil (Le),Mairie,STOC_EPS,93007,93,47,4000000,8000,0.289481908,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00839908373631967,0.00330872995673199,0,0,0,0.903410537032324,0.0113260371595826,0,0.0727920590481039,0,0,0,0,0.000763553066938152,0,0,0.0113260371595826,0,0.00839908373631967,0.0113260371595826,0.00330872995673199,0.976966149147366,0,0,0.964152231418822,0,0,0,0,0,0,0.0194794116597202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454252290968868,0.262911236187011,0.0257740310379474,0,0.0736853803773064,0,0,0,0.054858887477593,0.0311384255260327,0.0528289967840858,0,0,0,0,0.00957311505867126,0,0.0105203129304131,0,0,0,0,0,0,0,0.00489238733286228,0,0,0,0,0,0,0,0,0,0.00319657940286944,0,0,0,48.2999992370606,48.0166665448083,51.0833392641377,11.301374959449,8.07958323260148,34.5001213887811,572.19954976732,22.5009994506836,-0.917999982833862,23.4189994335175,16.8158330917358,7.36166674892108,18.5499998728434,4.54366671045621,634,62,44,10.2919218733653,176,143,158,154,48.4116554260254,42.883560091689,2.460651619,48.94195162,CARRE N°930019,Carré EPS N°0019,Blanc-Mesnil (Le),Mairie,STOC_EPS,93007,93,47,4000000,8000,0.289481908,0,0,0.00332429234202086,0,0,21141.2379394073,660491.125926443,6871466.26367819,660491.125926443,6871466.26367819
420,Carré EPS N°760654,Carré EPS N°0654,"","",STOC_EPS,0,76,130,4000000,8000,0.548605386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0631444939528963,0.854105665181413,0.0137492043284532,0.00216422660725652,0,0.000381922342457034,0.0313176320814768,0.0347549331635901,0.000381922342457034,0,0,0,0,0,0,0,0,0.0347549331635901,0.000381922342457034,0.917250159134309,0.0351368555060471,0.0162953532781668,0.0313176320814768,0,0,0.0138383315788922,0,0,0,0,0,0,0,0,0.887616118798432,0,0,0.082177192701197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392406302203797,0,0,0,0,0,0,0,0,0,0.797644556344889,0,0,0.00323351381013491,0,0.104738826757961,0,0.0318044761198842,0,0.00696963983010694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.399993896484,133.118704761533,126.037330752603,10.387083252271,6.8783331712087,34.3882278974065,483.456954671789,20.3619995117188,0.360000014305115,20.0019994974136,7.99216651916504,16.2929997444153,16.4375,4.66966660817464,782,86,48,21.7092810341715,254,154,168,225,0.21527573466301,0.887070405414431,0.607604136,49.68429734,Carré EPS N°760654,Carré EPS N°0654,"","",STOC_EPS,0,76,130,4000000,8000,0.548605386,0,0,0,0,0,0,527277.021859676,6956530.54054201,527277.021859676,6956530.54054201
421,Carré EPS N°830965,Carré EPS N°0965,"","",STOC_EPS,0,83,146,4000000,8000,0.431069818,0.012987012987013,0.194805194805195,0.155844155844156,0,0,0.181818181818182,0.181818181818182,0.25974025974026,0,0,0.012987012987013,0,0,0,0,0.25974025974026,0.012987012987013,0,0.272727272727273,0.545454545454545,0.181818181818182,0,0,0,0.0675417356951701,0.347139034025742,0.0386134828596916,0.44157002676182,0.014782719510641,0.0322416210016567,0.008028545941124,0.0457499681406907,0,0,0,0.000509748948642793,0,0.00382311711482095,0,0.0322416210016567,0.00853829488976679,0,0.0407799158914235,0.894864279342424,0.0643558047661527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98363164308234,0,0,0,0,0,0,0,0,0,0,0,0.0666602411169557,0.00453029512982512,0.00878246844840211,0,0.0186206287974127,0,0.0060749876892065,0,0,0.00601620006348006,0,0,0.263647047869633,0.00650340738285317,0.0042315141345393,0.0188150390627896,0,0.090855453803037,0.0196260125216086,0.0211626750692352,0.0475440348570787,0.0482150959321369,0,0,0.322211926943254,0.0301346142621711,0,0,0,0,0,0,0,0,0,0,0,0,0,120.339996337891,131.070215787819,130.509709119267,14.3922500262658,10.2518331905206,38.0077597439877,618.236916815058,27.7250003814697,0.751999974250794,26.9730004072189,10.9733334382375,22.190833568573,22.190833568573,7.11816662549973,758,106,13,39.1156319032993,276,93,93,231,0.442513406276703,2.65554926248487,6.34240783,43.36350953,Carré EPS N°830965,Carré EPS N°0965,"","",STOC_EPS,0,83,146,4000000,8000,0.431069818,0,0,0.00104104540618364,0,1249.58174209564,90352.7035730996,970995.060868016,6257333.32124836,970995.060868016,6257333.32124836
422,CARRE N°370635,"",Bléré,Beauregard,STOC_EPS,37027,37,79,4000000,8000,0.157956049,0.0253164556962025,0.0759493670886076,0,0,0.607594936708861,0.0759493670886076,0.113924050632911,0.10126582278481,0,0,0,0,0,0,0,0.10126582278481,0,0.607594936708861,0.10126582278481,0.177215189873418,0.113924050632911,0,0.068592517179944,0.563629422244846,0.109824382794604,0.00750827182489183,0.00229065920081446,0.000509035377958768,0.103079664036651,0.104097734792568,0.0386866887248664,0.00178162382285569,0,0,0,0,0,0,0,0.104097734792568,0.0386866887248664,0.63222193942479,0.142784423517434,0.120132349198269,0.104861287859506,0,0,0.0863643641152711,0,0,0,0,0,0,0,0,0.417191019606868,0,0.0674727660105508,0,0,0,0.0368711113605497,0.256931993416458,0.118800388571582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733739725406563,0.00664747736867796,0.00710545323853929,0,0,0.00247348151818817,0,0,0,0,0.474933765337869,0,0.0967554796918322,0.00325831452777449,0,0.0453926902837484,0,0.133135072836296,0.0138653229090545,0.0743870928055914,0,0.0330709138970684,0,0,0,0.00336873166651555,0,0,0,0,0,0,0,0,0.0158638744615605,0,0,0,0,85.9000015258789,84.566978015488,87.5809384500479,11.5057917001347,9.01991678029299,37.383607682274,566.837914264623,23.1149997711182,-1.01300001144409,24.1279997825623,5.54616657892863,18.6296666463216,18.6296666463216,4.79499998191993,682,68,45,12.5520481531098,194,142,142,185,6.6079740524292,1.36884263369525,1.001824491,47.31580029,CARRE N°370635,"",Bléré,Beauregard,STOC_EPS,37027,37,79,4000000,8000,0.157956049,0,0,0.0113442144782953,0,985.278861485434,16373.9482956329,549069.408639419,6692518.30411896,549069.408639419,6692518.30411896
423,Carré EPS N°930049,Carré EPS N°0049,"","",STOC_EPS,0,93,100,4000000,8000,0.768640118,0,0,0,0,0,0,0.632911392405063,0,0,0.367088607594937,0,0,0,0,0,0,0,0,0,0,1,0,0.00190912562046583,0.0672012218403971,0.0787832506045564,0.000509100165457554,0.000254550082728777,0,0.717958508336515,0.0840015273004964,0,0.0491281659666539,0,0,0,0,0.000254550082728777,0,0,0.0840015273004964,0,0.0691103474608629,0.0840015273004964,0.0795469008527428,0.767341224385898,0,0,0.790563026705207,0,0,0,0,0,0,0.193068616376871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718254857655903,0.0993907746797695,0.0128693480389591,0,0,0,0,0,0.0920450774922871,0.00437477517456238,0.00951017384495304,0,0,0,0,0.00319496596914353,0,0.0092808313175735,0,0.0268467302122482,0,0,0,0,0,0.00786410869818674,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0999984741211,96.5566430773054,67.2707451298871,11.2689999006689,7.70033310602109,33.5907058891905,564.816411238041,22.2759990692139,-0.648000001907349,22.9239990711212,16.7381663322449,7.37450002133846,18.4074999491374,4.61749989291032,637,61,46,9.07391794412047,175,144,160,154,36.0357933044434,37.4251483754541,2.542293135,48.88791706,Carré EPS N°930049,Carré EPS N°0049,"","",STOC_EPS,0,93,100,4000000,8000,0.768640118,0,0,0.00749823779034341,0,107.231623330646,29194.6551397563,666436.707731083,6865419.91417062,666436.707731083,6865419.91417062
424,CARRE N°860351,Carré EPS N°0351,Châtellerault,Verger,STOC_EPS,86066,86,67,4000000,8000,0.525972174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0237974039195724,0.400356324764571,0.0269788750318147,0.00916263680325783,0.0244336981420209,0.00101807075591754,0.232756426571647,0.190633749045559,0.00967167218121659,0.0810638839399338,0,0,0,0,0.000127258844489692,0,0,0.190633749045559,0.00967167218121659,0.424153728684144,0.200305421226775,0.0615932807330109,0.31394756935607,0,0,0.344127601987571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639504041086872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727412044998524,0.179978727349725,0.0403988404646662,0.00386019609769421,0,0.00197638405658752,0.00548815194897606,0,0,0,0.00483720710897716,0.362712505950391,0,0,0,0,0.0634072861263276,0,0.195997198591266,0.022729346718528,0.0287047693905344,0.0371115590705863,0.00902916071584156,0,0,0,0,0,0,0,0,0,0,0,0,0.0201261890433335,0,0,0,0,82.9000015258789,90.810072645009,84.9494329582421,11.7687498635302,9.15033310527603,37.8582252951065,560.001264869118,23.4060001373291,-0.763999998569489,24.1700001358986,8.47449994087219,18.85799964269,18.85799964269,5.25583327064912,671,68,41,16.1281496817462,196,135,135,184,5.56476640701294,2.87785449362247,0.568281111,46.82407109,CARRE N°860351,Carré EPS N°0351,Châtellerault,Verger,STOC_EPS,86066,86,67,4000000,8000,0.525972174,0,0,0.0138640879043916,0,0,27729.1305032448,514649.759232393,6638845.32871331,514649.759232393,6638845.32871331
425,Carré EPS N°130947,Carré EPS N°0947,"","",STOC_EPS,0,13,1,4000000,8000,0.652519729,0.038961038961039,0.0779220779220779,0.181818181818182,0,0,0.12987012987013,0,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0.571428571428571,0.00827920010189785,0.00203795694815947,0.0556616991466055,0.030696726531652,0.316647560820278,0.348745382753789,0.0105719016685773,0,0,0,0,0.00140109540185964,0.225958476627181,0,0,0,0,0,0,0.0103171570500573,0,0.751751369252325,0.0119729970704369,0.225958476627181,0,0,0,0,0,0,0,0,0,0,0,0.658293771445049,0,0,0,0,0,0,0,0,0,0.322809206544187,0,0,0,0,0,0,0.0025286650891833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172938046550423,0.368633467329027,0,0,0,0,0,0,0,0,0,0,0.0585423525300625,0,0,0,0,0,0,0.0297718116064709,0,0.283768262547212,0,0,0,0,0.225621944415819,0,0,0.769999980926514,0.997357142397336,0.628020630437259,14.9060416718324,8.76125007867813,34.7834299669446,605.085553651535,27.4389991760254,2.25099992752075,25.1879992485046,15.6273334821065,22.499666372935,22.499666372935,7.77350016434987,661,110,18,39.5973730281085,235,92,92,175,0.373224437236786,0.335067521412618,4.669433671,43.44868952,Carré EPS N°130947,Carré EPS N°0947,"","",STOC_EPS,0,13,1,4000000,8000,0.652519729,0,0.00109129598788578,0.159751647849601,58.5616918325706,1041.66848420412,31439.5603614794,835184.181274234,6262494.31754789,835184.181274234,6262494.31754789
426,Carré EPS N°710483,Carré EPS N°0483,"","",STOC_EPS,0,71,416,4000000,8000,0.162371742,0.82051282051282,0,0,0,0,0,0,0.17948717948718,0,0,0,0,0,0,0,0.17948717948718,0,0,0.17948717948718,0.82051282051282,0,0,0.0220213849287169,0.00827393075356416,0.202902240325866,0.0199847250509165,0.0054735234215886,0,0.0515529531568228,0.689663951120163,0,0,0,0,0.000127291242362525,0,0,0,0,0.689663951120163,0,0.0302953156822811,0.689663951120163,0.228360488798371,0.0515529531568228,0.000127291242362525,0,0.1508573698413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43035997230978,0.0357664025294684,0,0.366647898402877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14225991341251,0.0260631248096144,0,0,0,0.00035850068476487,0,0,0.00585581695633765,0,0.0227061451838559,0,0,0,0,0.371167582737917,0,0.0572987103220525,0.0252534924518602,0.254026830207469,0.0529749716062606,0.0104811127148905,0,0,0,0.00636487908569827,0,0,0,0,0,0,0,0,0,0.00882056291013102,0,0,0,380,414.607639524672,424.514759432163,9.62824995194872,8.37283343325059,33.1571102538992,617.368875575359,21.6669998168945,-3.58500003814697,25.2519998550415,15.4643331368764,5.50850004951159,17.3731665611267,2.24833330015341,870,87,54,13.7958232240666,236,177,226,208,0.231533646583557,3.85885922892411,4.448764995,46.8362642,Carré EPS N°710483,Carré EPS N°0483,"","",STOC_EPS,0,71,416,4000000,8000,0.162371742,0,0,0.0116739945540825,0,508.345731437634,21594.327593323,810414.039759647,6638358.24247324,810414.039759647,6638358.24247324
427,Carré EPS N°410566,Carré EPS N°0566,"","",STOC_EPS,0,41,140,4000000,8000,0.793881979,0,0,0,0,0.423076923076923,0,0,0.576923076923077,0,0,0,0,0,0,0,0.576923076923077,0,0.423076923076923,0.576923076923077,0,0,0,0.0912329812953302,0.376383763837638,0.018450184501845,0,0,0.000127242651736862,0.071128642320906,0.438732663188701,0,0.00394452220384273,0,0,0,0,0,0,0,0.438732663188701,0,0.467616745132969,0.438732663188701,0.0185774271535819,0.0750731645247487,0,0,0.22303575279559,0,0,0,0,0,0,0,0,0.689504809919726,0,0,0,0,0.00209181481509741,0,0.068999265544278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154396205191585,0,0,0,0,0,0,0,0,0,0.71083745164602,0,0,0,0,0.0420455367568737,0,0.0158573592806048,0.0330753151734747,0.151708205238882,0.0146681544687701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.399993896484,139.709420024485,133.598696598238,11.1855416893959,8.9682499965032,37.602726254372,560.284772352383,22.5009994506836,-1.34899997711182,23.8499994277954,5.31000014146169,18.2273333867391,18.2273333867391,4.54300014177958,689,74,48,13.6451898957875,204,146,146,189,0.170956939458847,0.159334016094605,0.912403063,47.69257246,Carré EPS N°410566,Carré EPS N°0566,"","",STOC_EPS,0,41,140,4000000,8000,0.793881979,0,0,0.000924900049274965,0,0,18994.7293874663,543423.033896736,6734534.73014026,543423.033896736,6734534.73014026
428,Carré EPS N°441236,Carré EPS N°1236,"","",STOC_EPS,0,44,42,4000000,8000,0.793603706,0,0,0,0.0128205128205128,0,0,0.807692307692308,0,0,0.17948717948718,0,0,0,0,0,0,0,0.0128205128205128,0,0,0.987179487179487,0,0.0389362514314798,0.047079781142639,0.0170505153327395,0.0020358824277898,0,0.0155236035118972,0.558976969080036,0.110446621707596,0.000127242651736862,0.205115154599822,0,0.00178139712431607,0,0,0.00292658098994783,0,0,0.110446621707596,0.000127242651736862,0.0860160325741189,0.110573864359333,0.0346100012724265,0.768800101794121,0,0,0.165501677090474,0.698238756025204,0,0,0,0,0,0,0,0,0,0,0,0,0.119891209979224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345668588866801,0.197605312023012,0.00761622323004418,0,0,0.00212572847707115,0.00183305672054864,0,0.00744552613695224,0,0.0406610071592574,0,0,0,0,0.206591769460126,0,0.094504018368822,0.00769126395652352,0.0198436278808149,0,0,0,0.00883800017797853,0,0,0,0,0,0.0118479084639797,0,0,0,0,0.0280984800904627,0.00326113207122597,0,0,0,46.9000015258789,42.0438302493265,30.7349354774798,12.0962084221343,8.60141672939062,38.5869484033002,511.414721421642,22.7740001678467,0.483000010251999,22.2910001575947,6.90449988345305,18.5608336130778,18.5608336130778,6.14366658031941,797,89,42,25.4213880562931,262,132,132,250,33.4746589660645,17.3322796573426,-1.638080477,47.21905628,Carré EPS N°441236,Carré EPS N°1236,"","",STOC_EPS,0,44,42,4000000,8000,0.793603706,0,0,0.00386669423609601,0,0,40954.7506574647,349199.485578589,6690167.78063783,349199.485578589,6690167.78063783
